customer_id,segment_name,recency_days,frequency_180d,monetary_180d,ticket_count_90d,return_rate_180d,sessions_30d,campaign_clicks_30d
CUST02249,Dormant,75,1,502.63,1,0.0,10,0
CUST02250,Loyal Customer,15,2,878.2,2,1.0,10,0
CUST02251,At Risk,182,0,0.0,0,0.0,8,1
CUST02252,Dormant,62,1,748.51,0,0.0,1,0
CUST02253,Champion,67,6,4749.22,0,0.0,9,0
CUST02254,Discount Sensitive,91,1,321.87,1,0.0,4,0
CUST02255,Loyal Customer,15,1,485.28,0,0.0,11,0
CUST02256,Dormant,42,1,554.27,0,0.0,12,1
CUST02257,Discount Sensitive,60,1,791.33,1,0.0,3,0
CUST02258,At Risk,198,0,0.0,0,0.0,8,1
CUST02259,Loyal Customer,42,2,917.25,0,0.0,17,1
CUST02260,Dormant,69,1,494.75,0,0.0,7,1
CUST02261,Loyal Customer,55,3,2248.93,0,0.0,4,1
CUST02262,Loyal Customer,97,2,1826.68,0,0.0,0,0
CUST02263,Dormant,118,1,385.7,0,0.0,8,0
CUST02264,Loyal Customer,45,2,1550.17,1,0.5,3,0
CUST02265,Discount Sensitive,31,1,280.88,0,0.0,3,0
CUST02266,Loyal Customer,20,1,563.66,0,0.0,2,3
CUST02267,At Risk,207,0,0.0,0,0.0,5,1
CUST02268,At Risk,167,1,499.76,0,0.0,2,0
CUST02269,Champion,7,4,3854.66,1,0.25,8,0
CUST02270,Loyal Customer,91,2,1121.39,0,0.0,14,1
CUST02271,Dormant,119,1,1102.16,0,0.0,4,2
CUST02272,Champion,59,3,1907.8,2,0.333,13,2
CUST02273,At Risk,163,1,1057.96,0,0.0,8,1
CUST02274,Discount Sensitive,70,1,636.94,1,0.0,7,1
CUST02275,Discount Sensitive,21,1,270.79,0,0.0,5,0
CUST02276,At Risk,265,0,0.0,0,0.0,1,0
CUST02277,At Risk,218,0,0.0,0,0.0,4,0
CUST02278,Discount Sensitive,116,1,217.79,0,0.0,0,0
CUST02279,Loyal Customer,21,3,2624.92,0,0.0,0,0
CUST02280,Discount Sensitive,145,1,1244.85,0,0.0,8,1
CUST02281,Loyal Customer,120,2,1698.68,0,0.0,8,0
CUST02282,Dormant,7,1,300.59,1,0.0,1,0
CUST02283,Discount Sensitive,132,1,272.29,0,0.0,1,0
CUST02284,Champion,35,3,1867.55,1,0.333,11,2
CUST02285,Loyal Customer,19,1,903.8,1,0.0,0,1
CUST02286,At Risk,242,0,0.0,0,0.0,2,1
CUST02287,Loyal Customer,100,2,4208.86,0,0.0,0,1
CUST02288,Loyal Customer,58,3,2146.98,0,0.333,1,0
CUST02289,Loyal Customer,93,3,2844.33,0,0.0,6,0
CUST02290,Champion,76,3,3009.11,1,0.333,6,0
CUST02291,At Risk,214,0,0.0,0,0.0,3,0
CUST02292,Loyal Customer,4,2,1017.41,1,0.5,2,0
CUST02293,At Risk,287,0,0.0,0,0.0,4,0
CUST02294,Loyal Customer,19,2,785.84,1,0.5,1,1
CUST02295,Loyal Customer,24,2,958.62,1,0.0,3,0
CUST02296,Dormant,73,1,576.15,1,0.0,11,1
CUST02297,Dormant,27,1,389.45,0,0.0,3,2
CUST02298,Loyal Customer,100,3,2204.46,0,0.0,13,0
CUST02299,Dormant,101,1,1062.37,0,0.0,7,1
CUST02300,Loyal Customer,104,3,3051.79,0,0.0,1,1
CUST02301,Loyal Customer,126,3,1446.59,0,0.0,7,0
CUST02302,Dormant,79,1,587.07,0,0.0,8,0
CUST02303,Dormant,24,1,590.19,1,1.0,12,0
CUST02304,Dormant,36,1,385.75,0,0.0,6,2
CUST02305,Champion,40,3,2660.79,0,0.0,12,0
CUST02306,Champion,74,2,2087.32,1,0.0,5,0
CUST02307,Dormant,24,1,625.48,0,0.0,4,0
CUST02308,Discount Sensitive,116,1,595.88,0,0.0,0,0
CUST02309,At Risk,562,0,0.0,0,0.0,1,1
CUST02310,Champion,25,2,1181.73,1,0.0,8,2
CUST02311,At Risk,200,0,0.0,0,0.0,3,2
CUST02312,At Risk,205,0,0.0,0,0.0,3,2
CUST02313,Discount Sensitive,171,1,583.08,0,0.0,3,0
CUST02314,Loyal Customer,0,1,443.94,0,0.0,16,1
CUST02315,Loyal Customer,39,2,952.22,1,0.0,12,0
CUST02316,Loyal Customer,17,1,552.35,0,0.0,7,0
CUST02317,Champion,1,6,5693.1,0,0.0,9,1
CUST02318,Dormant,85,1,514.56,0,0.0,3,1
CUST02319,Loyal Customer,36,1,1156.63,0,0.0,6,1
CUST02320,Discount Sensitive,97,2,519.24,0,0.0,3,2
CUST02321,Discount Sensitive,172,2,721.34,0,0.0,3,2
CUST02322,Champion,38,2,1583.24,0,0.0,6,2
CUST02323,Dormant,84,1,602.85,0,0.0,4,0
CUST02324,Discount Sensitive,178,1,347.75,0,0.0,2,0
CUST02325,Champion,14,3,1378.42,0,0.0,12,0
CUST02326,Loyal Customer,14,1,831.86,0,0.0,4,3
CUST02327,At Risk,160,1,308.94,0,0.0,9,1
CUST02328,Loyal Customer,13,1,639.75,0,0.0,1,0
CUST02329,Loyal Customer,90,3,2353.05,0,0.0,7,3
CUST02330,High Value Unhappy,75,4,5029.91,1,0.25,4,0
CUST02331,Champion,11,2,2708.4,0,0.0,7,0
CUST02332,Loyal Customer,17,2,3382.53,0,0.5,4,0
CUST02333,Loyal Customer,0,1,648.38,0,0.0,3,3
CUST02334,Loyal Customer,13,1,1812.0,0,0.0,11,0
CUST02335,Loyal Customer,40,2,902.71,0,0.0,7,1
CUST02336,Loyal Customer,78,2,777.17,0,0.0,13,2
CUST02337,Champion,13,1,1911.28,0,0.0,21,2
CUST02338,Champion,31,2,1594.45,1,0.0,16,2
CUST02339,Champion,31,5,3093.07,2,0.2,8,2
CUST02340,Champion,28,5,3931.17,1,0.0,8,0
CUST02341,Dormant,31,1,490.32,0,0.0,2,0
CUST02342,High Value Unhappy,57,2,1718.39,1,0.0,5,0
CUST02343,Loyal Customer,24,1,1077.84,0,0.0,7,2
CUST02344,Loyal Customer,19,1,536.58,0,0.0,2,2
CUST02345,Loyal Customer,33,1,1676.2,0,0.0,1,0
CUST02346,Champion,16,3,1415.13,2,0.0,6,0
CUST02347,Dormant,92,1,1102.94,0,0.0,3,2
CUST02348,Loyal Customer,115,1,2063.46,0,0.0,6,1
CUST02349,Loyal Customer,54,3,1811.6,0,0.0,9,1
CUST02350,Loyal Customer,132,3,3619.51,0,0.0,1,1
CUST02351,At Risk,239,0,0.0,0,0.0,1,0
CUST02352,Loyal Customer,8,2,1349.29,0,0.0,3,0
CUST02353,At Risk,150,1,828.36,0,0.0,6,1
CUST02354,Loyal Customer,19,1,666.97,0,0.0,0,0
CUST02355,Discount Sensitive,9,1,293.2,1,0.0,0,0
CUST02356,Loyal Customer,34,2,1160.46,0,0.0,13,1
CUST02357,Champion,30,3,1999.73,1,0.0,5,1
CUST02358,Loyal Customer,72,1,1296.04,1,0.0,1,1
CUST02359,Champion,28,2,1800.68,0,0.0,17,0
CUST02360,Loyal Customer,39,2,830.94,0,0.0,5,1
CUST02361,Dormant,43,1,430.86,0,0.0,2,0
CUST02362,Loyal Customer,20,2,2072.46,0,0.0,4,1
CUST02363,Champion,20,2,2190.38,0,0.5,5,0
CUST02364,At Risk,153,2,1091.09,0,0.0,1,0
CUST02365,Champion,9,5,4018.01,0,0.0,17,1
CUST02366,At Risk,219,0,0.0,0,0.0,4,0
CUST02367,Champion,70,3,2102.99,1,0.0,5,4
CUST02368,At Risk,157,1,1107.44,0,0.0,2,0
CUST02369,Dormant,22,1,377.41,0,0.0,14,2
CUST02370,Loyal Customer,21,2,1278.67,0,0.0,4,0
CUST02371,High Value Unhappy,44,3,1863.01,1,0.0,4,0
CUST02372,Loyal Customer,23,1,898.39,0,0.0,15,0
CUST02373,Loyal Customer,7,2,1336.68,1,0.0,2,0
CUST02374,Discount Sensitive,80,1,158.59,0,0.0,2,2
CUST02375,Dormant,81,1,530.02,0,0.0,2,1
CUST02376,Loyal Customer,4,2,1078.26,0,0.0,1,0
CUST02377,Champion,32,2,1996.97,0,0.0,9,3
CUST02378,Champion,2,2,1141.79,0,0.0,13,0
CUST02379,Discount Sensitive,112,1,588.32,0,0.0,11,0
CUST02380,Discount Sensitive,136,1,331.92,0,0.0,0,0
CUST02381,Loyal Customer,4,1,798.67,1,0.0,8,0
CUST02382,Loyal Customer,89,2,1493.47,0,0.0,4,2
CUST02383,Discount Sensitive,108,1,424.58,0,0.0,7,3
CUST02384,Loyal Customer,68,2,1501.14,1,0.5,7,0
CUST02385,Loyal Customer,27,1,873.79,0,0.0,1,2
CUST02386,Champion,0,2,1758.17,0,0.0,7,1
CUST02387,Dormant,97,1,324.03,1,0.0,9,2
CUST02388,Loyal Customer,49,1,2614.56,0,0.0,5,0
CUST02389,Loyal Customer,125,2,918.52,0,0.0,1,0
CUST02390,At Risk,282,0,0.0,0,0.0,2,0
CUST02391,Dormant,52,1,767.26,1,0.0,1,0
CUST02392,Loyal Customer,96,2,1468.46,0,0.0,2,1
CUST02393,Dormant,122,1,483.18,0,0.0,0,0
CUST02394,Champion,38,4,3939.27,0,0.0,5,4
CUST02395,At Risk,364,0,0.0,0,0.0,1,0
CUST02396,Dormant,114,1,553.88,0,0.0,1,0
CUST02397,Discount Sensitive,58,1,451.68,0,0.0,12,1
CUST02398,Loyal Customer,49,2,1168.26,0,0.0,4,0
CUST02399,At Risk,276,0,0.0,0,0.0,1,1
CUST02400,Dormant,110,1,524.67,0,0.0,1,0
